depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_6,lineage_4,RHOA,RAC1,ACTN4,CLDN7,EZR,LGALS1,FLT4,NOTCH3,MYH9,EGFR,ALDH2,VIM,FSCN1,NF1,CFL1,ECM1,TAGLN,CDC42,YAP1,IDH2,CDKN2A,BCAR3,PGR,PTEN,SMAD4,BRCA2,SOX2,TP53,CDH1,MMP9,CEACAM5,BMI1,MTDH,MMP2,VEGFC,ERBB2,MKI67,PFN1,GSN,S100A4,ESR1,CD44,CLDN1,POU5F1,OLIG2,CD24,ANXA2,VEGFD,MMP1,STAT3,ANXA6,IDH1,LGR5,EPCAM,BRCA1,PROM1
ACH-001394,SUM229PE,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,basal TNBC,,0.6648053973,1.279657744,1.1883674544,0.6985314613,0.6552825415,0.9560679085,1.1147173934,0.67216112,0.9560679085,1.279657744,0.7279584437,0.6560292291,1.279657744,1.2655592043,0.6924025773,1.5340930587,0.6595445422,0.9901019561,0.6924025773,1.0940608645,1.1e-09,0.9901019561,0.6924025773,0.9625557451,0.650579379,0.6708122779,1.4614444572,0.6985314613,1.5041912398,1.3966020544,1.1883674544,0.6560292291,1.8407325182,1.5041912398,0.9953756502,1.3064881144,0.9561553883,0.6985314613,1.265889959,1.5340930587,0.6552825415,1.3230760595,1.4614444572,1.0286691186,0.6726239245,0.6581197397,1.0940608645,0.2988420357,0.6924025773,1.3064881144,0.9815896893,1.2370047156,0.7656526791,0.9592142523,1.3064881144,0.6572139462
ACH-001395,SUM44PE,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,luminal ER+,,0.6124924646,1.1841443831,0.624663007,0.6090117634,1.2089201862,1.223767932,1.0646121969,0.6576742088,0.6221192272,1.238913961,1.2167619976,1.1999414395,1.1841443831,0.5837509914,0.6957220737,1.1979178705,0.6190856826,0.6009438074,0.6168719707,1.0874348731,0.613670016,5.2163772112,0.6168719707,1.2144053066,0.6137525421,0.5975349482,0.615185754,0.6090117634,0.6246526154,1.2536816082,0.624663007,1.1999414395,1.1638966842,2.5773080784,1.0642536219,0.6011704493,0.6011366976,0.6090117634,0.6192753816,1.1979178705,0.9702860258,1.2045188742,0.615185754,1.1379601208,0.6125506303,1.055713962,1.0877786385,1.0092195089,0.6168719707,0.6011704493,1.1639765554,1.1560084953,1.2167619976,1.1428040071,0.6011704493,0.8966252295
ACH-001396,SUM52PE,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,luminal TNBC,,0.741054216,2.2468316022,0.9377472291,0.9741906218,0.9298996877,0.7499727075,1.4057148767,0.7668780066,0.7499727075,0.9895386753,0.9186269411,0.9324782629,2.2468316022,1.1883592173,1.2230827369,1.0660255379,0.7659865685,1.0415557047,0.7504349889,0.8659850355,0.7972051858,1.0660255379,0.7504349889,0.9178453525,0.7209089673,0.6942239295,1.2170859044,0.9741906218,0.9545707268,2.0639728595,0.7248643793,1.223325225,1.9135558383,0.9545707268,0.9576988669,1.1741241787,0.9271373586,0.9741906218,0.9721393265,1.0660255379,0.9298996877,1.0281280794,1.2170859044,1.4279445919,1.1032509579,0.9361242929,2.2185191402,1.1180324021,0.7504349889,1.1741241787,1.4057148767,0.9606348148,1.8771708988,1.4258567032,1.1741241787,0.9812175886
ACH-001201,SUMB002,CNS/Brain,Embryonal Tumor,Medulloblastoma,,,1.0300133241,1.0244005978,0.5912068949,0.5036320497,1.0222853846,1.0139489375,1.0286919355,0.6126414988,1.0139489375,0.949897664,1.0353330972,1.0146716897,1.0244005978,1.4599385029,1.0362973341,1.0366694837,1.0362973341,1.0467377251,1.0362973341,1.0141773784,1.0344285508,1.0504824066,1.0362973341,1.0171905753,1.0130595629,1.02382632,1.0175565687,0.5036320497,1.024186892,1.0268027038,0.5912068949,1.0146716897,1.0311033895,1.024186892,1.0262185435,1.504785654,1.0171905753,0.5036320497,1.0105831287,1.0366694837,1.0222853846,1.021635102,1.0175565687,1.0222853846,0.9773871214,1.0222853846,1.0141773784,0.5449663289,1.0362973341,1.504785654,1.0286919355,1.0354350069,1.0353330972,1.0285250988,1.504785654,1.0234701315
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,"luminal ER, PR+",,0.7579854183,1.5399451866,0.7222894484,0.7140108983,0.777257749,0.7229195444,1.0962934326,0.7244273902,0.7229195444,1.5889745304,1.4168224723,1.5427806965,1.5399451866,1.3760882552,1.4292804239,1.5200965918,1.514000834,0.7122121733,1.6400570495,1.1207674796,0.8215663514,0.8004154943,1.6400570495,1.5498332488,0.812809968,0.7811058659,2.3695251931,0.7140108983,1.1437264201,1.5604055123,0.7222894484,0.7738693896,1.5901732982,0.7890441873,0.8083444011,1.4144449222,0.7712561535,0.7140108983,1.4203032564,1.5200965918,0.777257749,1.6153535948,1.5871890745,1.0916708996,1.1109038845,0.7553849785,1.0494154971,0.8135647067,1.6400570495,1.4144449222,1.4688326162,0.7889894968,1.500546472,0.7815949224,1.4144449222,0.8275675606
ACH-002806,TB096,CNS/Brain,Diffuse Glioma,Anaplastic Astrocytoma,IDH Mutant,,0.9675559539,1.234118561,1.0418134733,1.0978416663,0.6165872661,0.8211074897,0.9185842802,0.9374229367,0.8211074897,1.234118561,1.2494749691,1.232134714,1.234118561,1.0721873359,0.9667863439,0.6591222603,0.9603012762,0.9592175767,0.9603012762,1.5095609414,0.6389482528,0.9648462702,0.9480959655,0.9742838118,0.3220585727,1.0341675916,1.1316768062,1.0978416663,1.012848223,0.9807905611,1.0418134733,1.232134714,1.4663871005,1.0053494111,0.9004680543,1.0721873359,0.96585331,1.0978416663,1.040406992,0.6591222603,0.6165872661,1.1933663482,1.1316768062,1.09466088,0.9535787556,0.9543656349,1.5095609414,0.6356334706,0.9603012762,1.0721873359,0.9683610791,0.6549805633,1.2494749691,0.7467353841,1.0055759145,1.2380452111
ACH-000208,U178,CNS/Brain,Diffuse Glioma,Astrocytoma,,,1.0618927037,1.6256706425,1.0328394418,1.0136032111,0.5997008821,1.0214609135,1.0499437219,1.038374601,1.0214609135,1.5702235851,1.0322289512,0.5189904871,1.6256706425,0.5767152192,1.0559174124,1.5071614819,1.0350597132,1.0454543009,1.0350597132,1.0523604974,0.0756512693,1.0582907196,1.0350597132,0.534694225,0.99488936,0.5257584364,0.9982222732,1.0136032111,1.0241371993,1.0437346642,1.0328394418,0.5189904871,1.0493907658,1.0241371993,1.0454492284,0.5953632186,0.534694225,1.0136032111,1.0494947866,1.5071614819,0.5083450519,1.0559174124,0.9982222732,1.047711131,1.0292197166,1.0456231589,1.0523604974,0.4562843256,1.0350597132,1.0027514136,1.0499437219,1.0186962926,1.0593358123,1.0055842787,1.0027514136,0.794605123
ACH-001172,U251MGDM,CNS/Brain,Diffuse Glioma,Astrocytoma,,,1.2554547231,1.3542452213,1.3077774027,1.1845376051,1.1252019828,0.8513657751,1.4813463571,0.8622750254,0.8513657751,1.3542452213,0.9339537412,0.8809365396,1.3542452213,1.2218142739,0.8696519321,1.100808107,0.8696519321,1.2488827176,0.8696519321,1.257026444,5.18e-08,1.3195920579,0.8696519321,0.8877694694,0.4199399654,0.5082953719,1.264822555,1.1845376051,1.2974257703,0.8585725778,1.3077774027,0.8809365396,1.1328964494,2.1258208186,0.9099145668,1.2218142739,0.4499778836,1.1845376051,1.2966867505,1.100808107,1.1252019828,1.3310280732,1.264822555,1.1197890673,0.8697182423,1.1252019828,0.892592754,0.397926532,0.8696519321,1.2218142739,1.2337063147,0.8515599473,0.9339537412,0.86383699,1.2218142739,0.8600938532
ACH-000036,U343,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.0093720197,1.7113217143,1.0025436139,0.9934814946,0.7010639715,0.6556878196,1.0289122869,1.0117753527,0.6556878196,1.6258836271,0.6942547269,0.6692197834,1.7113217143,1.0114521008,1.030317512,1.0521635668,0.3402693239,0.6706518819,0.8560589191,0.995645454,2.5279e-06,1.0526253177,0.8560589191,1.0073590566,0.8420075064,1.1494789128,1.0314472206,0.9934814946,0.945067859,1.3399099071,1.0170051607,0.6692197834,1.0266717547,0.9754379449,0.7135369274,1.0132526862,1.0119457852,1.0151169869,1.0092915639,1.0521635668,0.7010639715,1.0338056557,1.0314472206,0.9879082735,0.9889092231,0.7010639715,0.9900511722,0.6820677714,0.8560589191,1.0132526862,1.0711785674,1.0672143718,0.6942547269,1.0397084273,1.0132526862,1.4902051977
ACH-000568,UACC812,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,"luminal ER+, PR+, HER2+",,1.1570225641,1.6637549979,1.1175102003,0.7248287071,1.1199776946,0.7469103526,1.157109182,0.763674629,0.7469103526,1.2272209359,1.1221348041,1.1575816841,1.6637549979,0.7276900553,1.1527766352,3.1301309196,1.1691280895,0.7474184074,1.1691280895,1.1545894916,0.7828457633,0.7713352775,1.1691280895,1.1510033241,1.1069660683,0.7474728069,1.1495816991,0.7248287071,0.7870258897,1.1578673646,1.1175102003,1.0456543245,1.8327741301,0.7870258897,0.7659366616,13.4125533094,1.1619363169,0.7248287071,0.7710177614,1.9413241093,1.1199776946,1.1838924285,1.1495816991,1.1070504734,1.4596394008,1.1496342911,1.1089151653,1.1843750466,1.1691280895,0.7511359742,1.1527111155,0.7689613545,1.1581531157,0.7760061547,0.7511359742,0.789014107
ACH-000554,UACC893,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,HER2+,,0.7110539839,1.5769326012,0.7559501467,0.6973114131,1.3591936335,0.7049104998,0.7037456477,0.747650021,0.7049104998,1.3503477622,1.0707539505,1.7144561435,1.5769326012,0.6648855827,1.2571327476,1.3578423616,0.7158747006,0.7162012789,0.7154570166,1.3662353253,0.7036758958,0.7162012789,0.7154570166,0.7149587935,0.3673046333,0.6889637585,1.0303210829,0.6973114131,1.2093878582,1.1049828666,0.7559501467,1.7144561435,2.0124486896,1.5539865316,1.3440781271,21.0801028383,0.7149587935,1.0497945406,1.3581247464,1.3578423616,1.3591936335,1.3582367753,1.0303210829,1.0646395008,0.8795722538,1.4290080069,1.0186758157,1.0478774481,0.7154570166,0.6922470953,0.7037456477,1.3141272664,1.0214694098,1.6509552319,0.6922470953,0.726132132
ACH-001232,UW228,CNS/Brain,Embryonal Tumor,Medulloblastoma,MYC No,,0.8665482578,1.3003130559,1.1781130625,0.8400872054,1.305819961,0.8687831334,1.1956275123,1.1781130625,0.8687831334,1.3003130559,0.8640220286,0.8704902234,1.3003130559,0.8694765359,0.8650563389,1.3237438669,0.8650563389,1.2547657021,0.8650563389,1.0192394332,1.1835199294,1.2547657021,0.8650563389,0.003987825,0.8449805274,1.2248872871,1.6836426948,0.8400872054,0.9462038919,1.3202983732,1.1781130625,0.8704902234,0.9316183748,0.843333401,0.8552042928,0.8694765359,0.8450613573,0.8400872054,1.2490653851,1.3237438669,1.305819961,0.8650563389,1.6836426948,1.3488182858,1.3172927499,1.305819961,1.0192394332,0.7649519321,0.8650563389,0.8694765359,1.1956275123,0.8553951901,0.8640220286,0.8584261915,0.8694765359,0.8552042928
ACH-002208,YMB1E,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,"luminal ER, PR+",,0.9813590655,1.9891967788,1.0086488476,0.7059696169,0.7671688246,0.6612336271,0.9463678707,1.0086488476,0.6612336271,0.9845497408,0.9152051021,0.9793103248,1.9891967788,0.9661485952,1.5042829937,2.6000349207,0.6383077193,0.6475111765,0.6383077193,1.2429299585,0.9645313261,0.6532916023,0.6383077193,1.2874871203,1.326943552,0.9718833026,0.9813590655,0.7059696169,2.158383164,1.2529579519,1.0086488476,0.9793103248,1.1564773415,1.0315530378,0.9813413798,0.9601388762,1.2874871203,0.7059696169,1.0076537604,2.6394640201,0.7671688246,0.9360399434,0.9813590655,0.9821457222,0.9506966619,1.118571905,1.2471500046,0.8538212653,0.6383077193,0.9601388762,0.9463678707,0.9840435021,1.8938302194,0.9824323688,0.9601388762,0.9813413798
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,"luminal ER, PR+",,0.8549784725,1.85739158,1.1412659318,0.6368550705,0.6786473513,0.6316954124,0.953365286,0.7651948134,0.6431601832,1.1277505581,1.0114997757,1.0068278299,1.85739158,0.9366305499,1.7042287568,2.0160312474,0.8953322137,0.7178305199,0.8953322137,1.1274707452,1.0390254556,0.6891614939,0.8953322137,1.1613775086,1.3994355052,1.0101237164,1.0180828708,0.6368550705,1.8429820248,1.6171012369,1.1412659318,1.0068278299,1.3064011808,0.9620854891,1.0326332803,0.9482011185,1.1439436599,0.6368550705,1.0236652393,2.0805341946,0.6786473513,1.0437947133,1.0180828708,0.7597896687,0.6505410496,0.8010210163,1.0894485004,1.0153590629,0.8953322137,0.9482011185,1.1405194104,1.0220055281,2.030656193,1.0218241938,0.9482011185,1.0512523314
ACH-000828,ZR7530,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,"ER+, PR+, HER2+",,1.0696760912,1.0903709265,1.3529541979,0.644074286,1.0328924204,1.1057651434,0.9683530245,0.8277052423,1.1057651434,1.0903709265,1.0037124389,1.0731122551,1.0903709265,0.5103931953,0.9680007028,1.8443852074,0.4853599591,0.5405230326,0.4853599591,1.0314743888,0.8034939132,1.0715907255,0.4853599591,1.0731122551,0.5472765706,0.8031314273,1.0696760912,0.644074286,0.6373293475,0.9539258282,1.3529541979,1.0731122551,0.6343126416,1.253262827,1.059145652,15.5908534626,1.0731122551,0.644074286,0.8434029658,1.8443852074,1.0328924204,0.9680007028,1.0696760912,0.9967868908,0.7970609753,1.2068781294,1.0314743888,0.9123118744,0.4853599591,0.5311031532,0.9683530245,0.807053937,1.0037124389,0.8118234957,0.5311031532,1.059145652
ACH-000368,SNU1105,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.0731977983,1.5593718542,1.0114387803,1.0044320717,1.0993044554,1.0822816567,1.0136896316,1.0114387803,1.0822816567,1.6598524487,0.8364261082,0.5333956631,1.5593718542,1.0133994844,0.8670541489,0.8050855499,0.8670541489,1.149105294,0.8670541489,0.9988839631,1.2e-09,1.1562617288,0.8670541489,1.2e-09,0.8870879179,0.7023348846,1.166376049,1.0044320717,0.8313638949,1.0570026546,1.0114387803,0.5333956631,1.0643340326,0.8313638949,0.9458550395,1.0133994844,0.9374970137,1.0044320717,1.0929246954,1.0108920888,1.0993044554,0.8565438436,1.166376049,1.0993044554,1.1000964375,1.0993044554,0.8543605871,0.5716955636,0.8670541489,1.0133994844,1.0382356992,1.076419178,0.8825690128,0.8037874739,1.0133994844,1.052353203
ACH-000623,SNU201,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.1691151235,1.238087261,0.9711923751,1.1289119759,1.2040964843,0.6559887598,1.2946732176,0.9711923751,0.6559887598,1.238087261,0.8995422817,0.6480859217,1.238087261,1.1275864136,0.854963657,0.8959747621,0.8730861978,0.8732829026,0.8730861978,1.0943596933,1.5e-09,0.9168623112,0.8730861978,0.6538420192,0.7824069008,0.6441448271,1.1691151235,1.1289119759,1.0149748645,1.0593527007,0.9711923751,0.6544455184,1.1466133647,1.0149748645,0.9774115107,1.1317748628,0.6538420192,1.1289119759,1.2057175644,0.8959747621,1.2040964843,0.8812260204,1.1691151235,1.1612205431,1.2494169437,1.2040964843,1.0943596933,0.610211807,0.8730861978,1.1317748628,1.2946732176,0.9219312017,0.9383948494,0.9219312017,1.1317748628,0.9728262075
ACH-000266,SNU213,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.9922358578,1.3315309843,1.0593519665,0.6818077956,0.998621588,0.9991567956,1.0074491346,0.7055846106,0.9991567956,1.3315309843,0.6931454379,1.0093979068,1.3315309843,1.31663276,1.3579393071,1.0141731605,1.3207322309,1.0141731605,1.3207322309,0.6792671543,0.3431782439,1.0141731605,1.3207322309,1.0093979068,0.3473878015,0.9424389039,0.9922358578,0.6818077956,0.7048821612,1.3319399126,0.7183391248,1.0093979068,1.3006447796,0.7048821612,0.9985980538,1.340017647,1.0093979068,0.6818077956,0.9899153038,1.0141731605,0.9985357599,1.3276142317,0.9922358578,1.0087677088,1.0245930423,0.9985357599,0.6792671543,0.3549655695,1.3207322309,1.340017647,1.0074491346,0.9908550986,0.6931454379,1.0069094852,1.340017647,0.986984272
ACH-000517,SNU410,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.7796108099,2.6307077758,1.6044813275,0.7408652134,0.7985701217,0.3728540713,1.8104194635,1.0206632835,0.3728540713,2.8370744302,1.1657302601,1.0521205388,2.6307077758,1.1030620894,0.768787615,1.1617945764,0.7848223326,0.7599977223,0.9022073848,0.8050252836,3.606e-07,0.8269064339,0.9022073848,1.0879882682,0.4251249982,0.6389734978,1.6150960895,0.7408652134,0.8149825079,1.9902780565,1.6044813275,1.0345992136,1.5919466627,0.8112851577,0.825366621,1.1215780342,1.0766855746,0.7408652134,1.1443409824,1.1617945764,0.8149288439,0.8345376251,1.6150960895,0.9475283405,1.1729739714,0.8149288439,0.7975445424,0.8021967353,0.9022073848,1.1215780342,1.9353184816,1.2220895465,1.2548378923,1.1559059355,1.1215780342,0.4248569293
ACH-000289,SNU466,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.0096057276,1.9464455673,1.0122256934,0.9987129615,0.570194884,1.0030572842,1.0332232407,1.0043283404,1.0030572842,1.9464455673,1.0302775198,0.7905924046,1.9464455673,0.9987129615,0.7811388933,0.9720369088,0.7866353909,0.9720369088,0.7866353909,1.0205826351,0.0753240822,0.9720369088,0.7866353909,0.7905924046,0.7862739705,0.7974129831,1.2546352482,0.9987129615,0.9827504334,1.0158849326,1.0122256934,0.7905924046,1.0244034381,0.9827504334,0.7998930378,1.0079282896,0.7905924046,0.9987129615,1.0163216043,0.9720369088,0.570194884,1.2506187047,1.2546352482,1.018548021,1.2439090458,0.570194884,1.0205826351,0.5333997301,0.7866353909,1.0079282896,1.0332232407,1.038873505,1.0302775198,1.038873505,1.0079282896,0.7998930378
ACH-000543,SNU489,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.1859556008,1.6059644974,1.0886400368,0.7992623298,1.089475686,0.6734253802,1.4463442755,1.0642049359,0.6734253802,1.6059644974,0.8798246946,0.6251208381,1.6059644974,1.1138909503,0.9320272234,0.8629279428,0.9109956056,1.3088855932,0.9109956056,0.8916577724,0.0266129085,0.8629279428,0.9109956056,0.6251208381,0.8012259207,0.8160508739,1.1859556008,0.7992623298,1.0671803444,1.4667469581,1.0886400368,0.6251208381,0.9644684833,0.9626491567,0.8562037148,1.399134833,0.5929469746,0.7992623298,1.4561742471,0.8255932039,1.089475686,0.9320272234,0.6007484808,1.089475686,1.17308699,1.089475686,0.8916577724,0.6413723213,0.9109956056,0.9022235158,1.4463442755,0.8276283672,0.8798246946,0.8376177965,1.3935057931,0.8358349555
ACH-001419,VP229,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,,,1.0449862794,1.4510266333,1.2979942569,0.9438797647,1.0458340884,1.315874591,0.8642011165,0.7174827244,1.315874591,1.4510266333,0.7034608305,0.9732214345,1.4510266333,0.7183470914,1.0819456281,1.4379146056,1.1587529406,0.7330116333,1.4918660435,1.0615902311,0.4495813205,0.7479345843,1.4918660435,0.7506181083,0.7149929888,0.741716105,0.7069034069,0.9438797647,1.0155399539,2.0538018533,1.3205317599,0.9732214345,1.125007017,1.0155399539,0.7347605123,2.4352687615,0.7003475755,0.9438797647,0.7613944717,1.4379146056,1.0458340884,0.7478106901,0.7069034069,1.0760223169,1.1966854598,1.0458340884,1.0983067149,0.3384972457,1.4918660435,0.3438196726,0.8642011165,1.3495028279,0.7434749298,1.0729709377,0.6881848321,0.440667071
ACH-001705,VP267,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,"ER-, PR-",,0.8004537768,1.6042678105,1.1508373906,0.789550254,0.8954116537,1.1270714678,0.8137919982,0.7622906047,1.1270714678,1.8121909755,0.8176056097,1.7369990921,1.6042678105,0.7693414799,1.5349471683,1.2077074294,1.1911680806,0.77043492,1.3778367848,1.5579187558,0.4734155502,1.2911190204,1.3778367848,0.9352954018,0.4348524899,0.8413319281,0.9185658157,0.789550254,1.1647190546,2.0497358483,1.136054463,1.6957846832,1.0465229863,1.2645911253,0.9245325381,2.856376195,0.9035122082,0.789550254,0.8208286543,1.1671265508,0.8954116537,0.9452330637,0.8881012077,1.1560709972,1.239212842,0.8050180296,1.5546307957,0.4625505677,1.3778367848,0.7583075541,0.9164613854,0.8580026448,0.9545462458,1.1662038575,0.7583075541,0.4820046602
ACH-001329,ANGMCSS,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.0559488848,1.4302982367,1.0588021284,3.0179376492,0.5256462046,1.0014184911,1.5345269678,1.0588021284,1.0014184911,1.4302982367,1.3119130965,0.5348610308,1.4302982367,0.3668067389,1.0400861274,1.044941372,1.0400861274,1.044941372,1.0400861274,1.0305532124,1e-09,1.044941372,1.0400861274,0.1462989369,1.0258437461,0.5958858936,1.0559488848,1.0210524661,1.0107989004,1.5294839842,1.0588021284,0.5348610308,1.049469326,1.0107989004,1.0819006321,0.5089588774,0.5414199675,1.0235886107,1.0176496747,1.044941372,0.5256462046,1.0400861274,1.0559488848,1.042375442,1.0303746466,0.5256462046,1.0305532124,0.476743773,1.0400861274,0.5089588774,1.0566525019,1.0333213614,2.8025187009,1.0367363124,1.0246313935,1.0742665476
ACH-000320,PSN1,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,1.2334745935,0.7141737437,1.0166450031,0.6838387116,0.7104322602,0.6926925199,1.0609002391,1.0364596841,0.6926925199,0.8233107679,1.0505603203,0.748237408,0.7141737437,0.9983440577,1.0218454422,1.2671690466,1.0428401256,0.6745147982,1.2341895634,0.7464021257,0.3238792293,1.3941502004,1.2341895634,1.4588241622,0.1313731451,0.7158280587,0.7855380153,0.6838387116,1.0606377481,1.1874090385,0.9491861797,0.7752970067,1.0986683864,1.100850837,0.8091331301,0.9916782368,1.4729873086,0.6838387116,1.2311751348,1.2671690466,0.7549724999,1.2120380579,0.7203794841,0.6918225767,1.0243359844,0.6959174074,1.0353431442,0.8801857987,1.2341895634,0.9916782368,1.0883948234,1.1437716089,1.1627540783,1.4123053081,0.9916782368,1.2011630494
ACH-000213,HUPT4,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.9026646406,0.944028945,0.9243037875,0.9961652567,1.1565663235,0.9053829228,0.8802925724,0.9243037875,0.9053829228,0.944028945,1.3145062487,0.9360425387,0.944028945,1.5012518253,1.6516522912,1.409047259,1.6516522912,0.925290318,1.6516522912,1.0663492308,2.814e-07,0.925290318,1.6516522912,0.8292166557,0.9315344313,0.8852286198,1.2463091701,0.9961652567,1.0413925565,1.1551378276,0.9243037875,0.9360425387,0.8913803111,1.0413925565,0.9505299565,1.5012518253,0.8292166557,0.9961652567,1.1206820286,1.409047259,1.1565663235,1.2024575801,1.2463091701,0.965248291,1.2199829624,1.1783588865,1.0663492308,0.2790876133,1.6516522912,1.5012518253,0.8802925724,0.9539688079,0.9566280504,0.9364955213,1.5012518253,0.952143548
ACH-000023,PATU8988T,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,1.2813485782,1.3436673349,2.1797202677,0.698548408,1.0533164987,0.7022346066,1.3820128212,0.7170308019,0.7022346066,0.9470759295,1.0591955749,1.0659376109,1.3436673349,0.6754678459,1.4089935428,1.031781869,1.4089935428,0.7058570774,1.4089935428,0.6954274888,0.7365212217,0.7058570774,1.4089935428,1.11966799,0.2131024345,1.0309082931,1.3602067912,0.698548408,1.4375259504,1.348676184,0.714914689,1.0659376109,1.4206202941,1.4375259504,1.3681031421,0.7105982299,1.0154273332,0.698548408,1.0663374046,1.031781869,1.0533164987,1.4311977258,1.3602067912,1.3393174926,0.6907305795,1.1863798502,0.6943249887,1.2202823513,1.4089935428,0.7143217723,1.0492511177,1.0463684887,1.0591955749,1.0370942423,0.7143217723,1.0957479654
ACH-000599,PATU8902,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.5457177974,1.0902900603,0.8020209925,0.855845924,1.1892095879,0.782515373,1.217560955,1.0411269539,0.782515373,1.6780142879,1.0759462437,0.7465216469,1.0902900603,1.1855512252,1.3646017769,0.8211370859,1.7804809502,0.7878309502,2.0000055452,0.9474843375,1.5078511316,0.9392596901,1.9957292346,1.6888825474,0.5544472061,1.0338923654,1.573352572,0.855845924,1.1955728163,1.3372664957,0.7872828738,0.7110411696,1.7108745761,1.0829014832,0.5356238103,1.0766303497,0.9046916117,0.855845924,1.2237586013,0.8211370859,1.2281961621,1.2923250614,1.573352572,1.0186398056,0.7755722017,1.0917511116,0.9651098057,0.7893702212,2.0000055452,1.0766303497,1.2960604419,1.1072530721,0.8789877716,1.0845766381,1.0766303497,1.3929958887
ACH-000022,PATU8988S,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.9747208431,1.336936552,1.9934038224,0.7615628453,0.8357665942,0.6501209272,1.3462338148,0.674486279,0.6501209272,1.336936552,1.1049016825,1.0643738713,1.336936552,0.9137820448,1.2339329476,0.9995550985,1.2339329476,0.6570112595,1.2339329476,1.3381659129,0.340712079,0.6570112595,1.2339329476,1.0782920666,0.2617569434,1.2141906763,1.490153552,0.7615628453,1.0172744812,1.3184318501,0.6596122056,1.0643738713,1.4384439435,1.0172744812,0.9796212674,0.665694429,1.1565791503,0.7615628453,1.0591118819,0.9995550985,0.8357665942,1.2411375396,1.490153552,0.9562687264,0.6473146229,0.9717775441,1.3381659129,0.9162676569,1.2339329476,0.665694429,1.0677804204,1.0403053141,1.1027738788,1.0362434625,0.665694429,1.0154843458
ACH-000098,GAMG,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.3357073947,1.9659886599,0.7694257406,0.7427682227,1.0747283142,0.7510401811,1.4894771588,0.8113436432,0.7510401811,1.8141163659,1.0488962624,0.7802395311,1.7347803417,1.0372186124,1.1117812834,0.7760943731,1.1271191237,1.002725697,1.1271191237,1.0965655079,1.8e-09,1.109890231,1.1271191237,0.7961383147,0.673277893,1.3236961552,1.8377888247,0.7427682227,0.791386851,1.4851256538,0.7694257406,0.7802395311,1.0150093379,0.791386851,0.7537364151,1.0818548882,0.7961383147,0.7427682227,1.1159620756,0.7760943731,1.0747283142,1.146039683,1.0750621013,1.0715506167,1.0676827278,1.0866715899,1.0965655079,1.4912746654,1.1271191237,1.0818548882,1.4894771588,1.0930451537,1.0488962624,0.9983461337,1.0818548882,1.4678189214
ACH-000243,DANG,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.6640754177,1.6880129827,1.0074184095,0.6539521582,1.0473807539,1.0183835354,0.9429080533,0.9726994452,1.0183835354,1.9755960646,1.0462872597,0.7230453289,1.6880129827,0.9722741029,1.4989414174,0.8413657525,1.3862361054,0.7821813269,1.5978998625,0.7369731684,0.0002035261,0.8462889822,1.5978998625,1.136828793,0.7888462257,1.0193623686,1.030486068,0.6539521582,1.0731902925,1.4722819686,0.9240086112,0.7056031957,1.3777279141,1.0630201912,0.3904338384,1.2764933306,0.7303773848,0.6539521582,1.3074311723,0.8529274877,1.0312856557,1.5179623415,1.0544319568,0.9934443093,1.0546446633,1.0129738982,0.7369731684,0.7865377965,1.5978998625,0.9834107289,0.8072939584,1.1195903832,0.8463592076,1.0799361371,0.9834107289,0.7623418592
